amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
112-7657316-4129831	112-7657316-4129831	2023-01-13T20:11:35+00:00	2023-01-14T09:10:51+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								NEW YORK	NY	10027-5807	US		false					false
111-9700608-5289028	111-9700608-5289028	2023-01-13T19:57:26+00:00	2023-01-14T10:14:57+00:00	Shipped	Amazon	Amazon.com			Expedited	Selamlique Turkish Coffee Istanbul 4 boxes of Turkish Coffee Taste Selection in Gift Box (Dark Roast, Mastic, Cardamon, Cinnamon), 4.4 ounces	STCC0659	B09YTVG57P		Shipped	1	USD	44.99								SAN DIEGO	CA	92105-5908	US		false					false
111-8202688-8141869	111-8202688-8141869	2023-01-13T16:59:38+00:00	2023-01-19T22:28:58+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								Belmont	CA	94002	US		false					false
114-8421872-5041042	114-8421872-5041042	2023-01-13T16:42:24+00:00	2023-01-13T23:20:06+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								LOS ANGELES	CA	90027-1731	US		false					false
112-7437599-4439408	112-7437599-4439408	2023-01-13T15:57:23+00:00	2023-01-14T09:10:08+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								GREENWICH	CT	06830-4022	US		false					false
111-5557724-7241066	111-5557724-7241066	2023-01-13T05:02:04+00:00	2023-01-16T22:51:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								SAN DIEGO	CA	92104-3348	US		false					false
111-5557724-7241066	111-5557724-7241066	2023-01-13T05:02:04+00:00	2023-01-16T22:51:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								SAN DIEGO	CA	92104-3348	US		false					false
111-5557724-7241066	111-5557724-7241066	2023-01-13T05:02:04+00:00	2023-01-16T22:51:15+00:00	Shipped	Amazon	Amazon.com			Standard	SELAMLIQUE TURKISH COFFEE ISTANBUL Orange Flavored Turkish coffee 125gr. (4.40oz) ultra fine powder coffee (Orange)	7D-FXNN-YDWC	B0968L9H3L		Shipped	1	USD	12.99								SAN DIEGO	CA	92104-3348	US		false					false
111-5557724-7241066	111-5557724-7241066	2023-01-13T05:02:04+00:00	2023-01-16T22:51:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	12.99								SAN DIEGO	CA	92104-3348	US		false					false
111-5557724-7241066	111-5557724-7241066	2023-01-13T05:02:04+00:00	2023-01-16T22:51:15+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								SAN DIEGO	CA	92104-3348	US		false					false
114-7076137-9979467	114-7076137-9979467	2023-01-13T04:38:42+00:00	2023-01-13T18:14:07+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	12.99								LINCOLN PARK	NJ	07035-1852	US		false					false
111-0030949-1461838	111-0030949-1461838	2023-01-13T01:50:03+00:00	2023-01-13T08:28:09+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99								BROOKLYN	NY	11219-4895	US		false					false
113-8074346-0389810	113-8074346-0389810	2023-01-12T03:10:46+00:00	2023-01-12T14:48:13+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	12.99		5.99					5.99	HOOKSETT	NH	03106-1711	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
111-6247660-8368258	111-6247660-8368258	2023-01-12T01:38:11+00:00	2023-01-21T23:16:51+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	12.99								SILVERDALE	WA	98383-8070	US		false					false
112-6144485-9433052	112-6144485-9433052	2023-01-11T07:39:37+00:00	2023-01-17T01:57:10+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.99								MEDFORD	OR	97504-9186	US		false					false
111-5953062-6318653	111-5953062-6318653	2023-01-10T00:40:52+00:00	2023-01-18T19:58:28+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	12.99								BROOKLYN	NY	11214-2274	US		false					false
