amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	customized-url	customized-page	signature-confirmation-recommended 
114-6206372-1120228	114-6206372-1120228	2023-04-19T20:56:24+00:00	2023-04-20T11:10:47+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	11.99								Berkeley	CA	94707	US		false					false
111-7178762-4338649	111-7178762-4338649	2023-04-19T14:54:38+00:00	2023-04-19T14:58:39+00:00	Cancelled	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Cancelled	0										RIVERSIDE	CA	92507-0170	US		false					false
112-7695195-6289004	112-7695195-6289004	2023-04-19T02:00:35+00:00	2023-04-21T08:59:48+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99								North Brunswick	NJ	08902-1719	US		false					false
112-7695195-6289004	112-7695195-6289004	2023-04-19T02:00:35+00:00	2023-04-21T08:59:48+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99								North Brunswick	NJ	08902-1719	US		false					false
113-1657149-5023409	113-1657149-5023409	2023-04-18T17:08:01+00:00	2023-05-05T09:49:35+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	11.99								ORINDA	CA	94563-3558	US		false					false
114-7768336-6697060	114-7768336-6697060	2023-04-18T15:37:43+00:00	2023-04-19T11:10:55+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Mastic Flavoured Turkish coffee 125gr.(4.40oz)	NH-9ZOX-ZIHU	B00N3DG60E		Shipped	1	USD	11.99								SPRINGBORO	OH	45066-8529	US		false					false
113-3797000-5668217	113-3797000-5668217	2023-04-17T11:13:23+00:00	2023-04-18T07:14:12+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Decaf Flavoured Turkish Coffee 125gr.(4.40oz)	4W-UD4R-4T8Y	B013W9Q2E8		Shipped	1	USD	11.99	0.15							ELGIN	IL	60120-7550	US		false					false
114-2948506-2333845	114-2948506-2333845	2023-04-16T00:42:39+00:00	2023-04-17T18:54:17+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	2	USD	23.98		5.99						BRENTWOOD	CA	94513-8331	US		false					false
113-1919577-4019454	113-1919577-4019454	2023-04-15T05:45:53+00:00	2023-04-18T21:46:54+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Traditional Turkish coffee 125gr. (4.40oz)	V7-CFP1-A8TE	B00ARY2LTC		Shipped	1	USD	11.98		4.18					4.18	GLENDALE	CA	91206-3506	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	false					false
111-9564330-8305831	111-9564330-8305831	2023-04-15T03:43:48+00:00	2023-04-17T22:32:28+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Cinnamon Flavoured Turkish coffee 125gr.(4.40oz)	D2-PL1E-1HBK	B00N3DG0LY		Shipped	1	USD	11.99								SIOUX CITY	IA	51104-1336	US		false					false
111-9564330-8305831	111-9564330-8305831	2023-04-15T03:43:48+00:00	2023-04-17T22:32:28+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	11.99								SIOUX CITY	IA	51104-1336	US		false					false
111-0149747-1042659	111-0149747-1042659	2023-04-15T02:52:17+00:00	2023-04-15T08:22:43+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's Authentic Ground Turkish Coffee with Rose Flavor (4.40oz)	N0-CPS5-JQQY	B08CSRT5G4		Shipped	1	USD	11.99								NEW YORK	NY	10019-5089	US		false					false
111-3362112-9481816	111-3362112-9481816	2023-04-14T17:09:26+00:00	2023-04-14T23:23:52+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Dark Roast Turkish coffee 125gr.(4.40oz)	L3-XJCZ-6R8M	B00N3DFP06		Shipped	1	USD	9.93		2.99						FARMINGVILLE	NY	11738-1104	US		false					false
114-3813114-2091459	114-3813114-2091459	2023-04-13T20:54:26+00:00	2023-04-15T00:38:28+00:00	Shipped	Amazon	Amazon.com			Standard	Selamlique's authentic Chocolate Flavoured Turkish coffee 125gr.(4.40oz)	RJ-I660-6DZN	B00N3DFU1K		Shipped	1	USD	11.99	0.24							SMITHFIELD	NC	27577-7475	US		false					false
